"Entidad","Evento","Tipo de Programa","Categoría de Apoyo","Clasificación","Clasificación (Vieja Categoría)","Programa","Medida","Periodo","Monto Presupuestado","Fuente","Link","Fecha"
"Tlaxcala","COVID-19","Programas de Estímulo Económico","Crédito Subsidiado","PYMES","MIPYMES","Acuerdo para la Defensa del Empleo y del Sector Productivo","Fondo de 50 MDP para la protección del empleo y del ingreso a MIPYMES. Por parte del Fondo Macro para el Desarrollo Integral de Tlaxcala (FOMTLAX), se otorgarán créditos de hasta 50,000 pesos, y para los créditos actualmente abiertos, se pospondrán los pagos de adeudos existentes hasta el mes de marzo.","Contingencia Sanitaria",,"TLAXCALA. 275 millones de pesos para respaldar el empleo y sectores productivos. Programa Emergente de Apoyo a la Economía Estatal. Comuncación oficial del gobernador de Tlaxcala, el 22 de abril del 2020.","https://twitter.com/MarcoAMena/status/1252766107879870464","22/4/2020"
"Tlaxcala","COVID-19","Programas de Estímulo Económico","Crédito Subsidiado","Turismo (Hoteles y Servicios Turísticos)","Sector turismo","Acuerdo para la Defensa del Empleo y del Sector Productivo","Creación de un fondo de 10 MDP de apoyo emergente al sector turismo","Contingencia Sanitaria",,"TLAXCALA. 275 millones de pesos para respaldar el empleo y sectores productivos. Programa Emergente de Apoyo a la Economía Estatal. Comuncación oficial del gobernador de Tlaxcala, el 22 de abril del 2020.","https://twitter.com/MarcoAMena/status/1252766107879870464","22/4/2020"
"Tlaxcala","COVID-19","Programas de Estímulo Económico","Crédito Subsidiado","PYMES","Comercios locales","Acuerdo para la Defensa del Empleo y del Sector Productivo","Creación de un fondo del gobierno del gobierno de Tlaxcala con NAFIN para negocios y comercios de  hasta 200 MDP para créditos en bancos con garantía de NAFIN.","Contingencia y Nueva Normalidad",,"TLAXCALA. 275 millones de pesos para respaldar el empleo y sectores productivos. Programa Emergente de Apoyo a la Economía Estatal. Comuncación oficial del gobernador de Tlaxcala, el 22 de abril del 2020.","https://twitter.com/MarcoAMena/status/1252766107879870464","22/4/2020"
"Tlaxcala","COVID-19","Programas Fiscales","Digitalización de Trámites","Todas las Empresas","Planeación gubernamental","Acuerdo para la Defensa del Empleo y del Sector Productivo","Iniciativa de la Ley Estatal de Mejora Regulatoria para reducir tiempos y costos a las empresas.","Contingencia y Nueva Normalidad",,"TLAXCALA. 275 millones de pesos para respaldar el empleo y sectores productivos. Programa Emergente de Apoyo a la Economía Estatal. Comuncación oficial del gobernador de Tlaxcala, el 22 de abril del 2020.","https://twitter.com/MarcoAMena/status/1252766107879870464","22/4/2020"
"Tlaxcala","COVID-19","Programas Fiscales","Prórroga de pago de servicios","Todas las Empresas","Empresas","Acuerdo para la Defensa del Empleo y del Sector Productivo","Ampliación de dictámenes de protección civil a dos años, en vez de uno, para empresas que no manejen resíduos peligrosos, para que reduzcan costos.","Contingencia y Nueva Normalidad",,"TLAXCALA. 275 millones de pesos para respaldar el empleo y sectores productivos. Programa Emergente de Apoyo a la Economía Estatal. Comuncación oficial del gobernador de Tlaxcala, el 22 de abril del 2020.","https://twitter.com/MarcoAMena/status/1252766107879870464","22/4/2020"
"Tlaxcala","COVID-19","Programas de Estímulo Económico","Transferencia Directa (Efectivo o Transferencia Bancaria)","Sector Agrícola-Ganadero-Pesquero","Producción Agrícola","Acuerdo para la Defensa del Empleo y del Sector Productivo","Duplicar el apoyo de paquetes de aves de traspatio para pasar de 12,000 a 25,000 familias beneficiadas, con un presupuesto de 25 MDP.","Contingencia y Nueva Normalidad",,"TLAXCALA. 275 millones de pesos para respaldar el empleo y sectores productivos. Programa Emergente de Apoyo a la Economía Estatal. Comuncación oficial del gobernador de Tlaxcala, el 22 de abril del 2020.","https://twitter.com/MarcoAMena/status/1252766107879870464","22/4/2020"
"Tlaxcala","COVID-19","Programas de Estímulo Económico","Crédito Subsidiado","Sector Informal","Empleos","Programa emergente de Apoyo a la Economía Estatal","Financiamiento a proyectos de Autoempleo con un máximo de 10 mil pesos. Financiamiento a 24 meses con tasa de interés del 6% y periodo de gracia de 4 meses.","Contingencia y Nueva Normalidad",,"Mensaje del Gobierno del estado de Tlaxcala el 30 de abril del 2020.","https://www.facebook.com/GobTlaxcala/videos/3739541329452296/?v=3739541329452296","30/4/2020"
"Tlaxcala","COVID-19","Programas de Estímulo Económico","Crédito Subsidiado","MIPYMES","MIPYMES","Programa emergente de Apoyo a la Economía Estatal","Financiamiento (crédito) para personas físicas de uno a siete empleados de hasta 25 mil pesos y a personas morales con ocho empleados en delante de hasta 50 mil pesos. Financiamiento a 24 meses con tasa de interés del 6% y periodo de gracia de 4 meses.","Contingencia y Nueva Normalidad",,"Mensaje del Gobierno del estado de Tlaxcala el 30 de abril del 2020.","https://www.facebook.com/GobTlaxcala/videos/3739541329452296/?v=3739541329452296","30/4/2020"
"Quintana Roo","COVID-19","Programas de Digitalización","Digitalización de Trámites","Población General",,"Plan Juntos Saldremos Adelante","Se privilegia la atención de servicios al público a través de diversas líneas telefónicas, correos electrónicos, whatsapps, y video conferencias para evitar la presencia física en las oficinas. Pagos en línea en lugar de direcciones de recaudación.","Contingencia Sanitaria",,"Página oficial del programa","http://cgc.qroo.gob.mx/cjg/wp-content/uploads/2020/04/Plan-Emergente-COVID19-1.pdf","43926.0"
"Quintana Roo","COVID-19","Programas Fiscales","Condonación de pago de impuesto","Población General",,"Plan Juntos Saldremos Adelante","Condonación del 20% para pago en tiempo y forma del pago del Impuesto Libre Ejercicio de Profesiones.","Contingencia Sanitaria",,"Página oficial del programa","http://cgc.qroo.gob.mx/cjg/wp-content/uploads/2020/04/Plan-Emergente-COVID19-1.pdf","43926.0"
"Quintana Roo","COVID-19","Programas Fiscales","Condonación de pago de impuesto","Todos los Sectores",,"Plan Juntos Saldremos Adelante","Condonación del 20% para pago en tiempo y forma del pago del Impuesto Sobre Nóminas.","Contingencia Sanitaria",,"Página oficial del programa","http://cgc.qroo.gob.mx/cjg/wp-content/uploads/2020/04/Plan-Emergente-COVID19-1.pdf","43926.0"
"Quintana Roo","COVID-19","Programas Fiscales","Condonación de pago de impuesto","Sector de Extracción de Materias Primas",,"Plan Juntos Saldremos Adelante","Condonación del 20% para pago en tiempo y forma del pago del Impuesto de Extracción de Materiales","Contingencia Sanitaria",,"Página oficial del programa","http://cgc.qroo.gob.mx/cjg/wp-content/uploads/2020/04/Plan-Emergente-COVID19-1.pdf","43926.0"
"Quintana Roo","COVID-19","Programas Fiscales","Condonación de pago de impuesto","Población General",,"Plan Juntos Saldremos Adelante","Condonación de multas e intereses moratorios sobre créditos otorgados por el extinto INFOVIR en materia de vivienda","Contingencia Sanitaria",,"Página oficial del programa","http://cgc.qroo.gob.mx/cjg/wp-content/uploads/2020/04/Plan-Emergente-COVID19-1.pdf","43926.0"
"Quintana Roo","COVID-19","Programas Fiscales","Prórroga de pago de servicios","Población General",,"Plan Juntos Saldremos Adelante","Se otorgan las facilidades necesarias por parte de la Comisión de Agua Potable y Alcantarillado (CAPA) para la regularización de adeudos que queden vencidos durante los meses de: MARZO, ABRIL y MAYO de 2020 que consiste en: No se causará sanciones y recargos por los adeudos en el periodo citado. Y se suspende la aplicación del Procedimiento Administración de Ejecución por parte de la Dirección de Recuperación de Adeudos y Ejecución Fiscal (DRAEF) .","Contingencia Sanitaria",,"Página oficial del programa","http://cgc.qroo.gob.mx/cjg/wp-content/uploads/2020/04/Plan-Emergente-COVID19-1.pdf","43926.0"
"Quintana Roo","COVID-19","Programas de Estímulo Económico","Empleo Temporal","Adultos Mayores (incluye Pensionados y Jubilados)",,"Programa de Apoyo Quédate en Casa","Apoyar a las microempresas o pequeñas empresas del Estado de Quintana Roo que mantengan en su empleo y concedan 30 días de licencia con goce de sueldo prepagado a sus trabajadores adultos mayores o mujeres en período de embarazo.","Contingencia Sanitaria",,"Página oficial del programa","http://cgc.qroo.gob.mx/cjg/wp-content/uploads/2020/04/Plan-Emergente-COVID19-1.pdf","43926.0"
"Quintana Roo","COVID-19","Programas Fiscales","Condonación de pago de impuesto","Población General",,"Acciones para Apoyo en la Situación Sanitaria del COVID-19","50% (durante junio del 2020) y 40% de descuento en el impuesto sobre tenencia o uso vehicular (durante los meses de julio a diciembre del 2020) para quienes no se encuentren al corriente de sus pagos.","Contingencia y Nueva Normalidad",,"Página oficial del programa","http://www.satq.qroo.gob.mx/pagina?id=3","43983.0"
"Quintana Roo","COVID-19","Programas Fiscales","Condonación de pago de impuesto","Población General",,"Acciones para Apoyo en la Situación Sanitaria del COVID-19","Descuento de 100%, durante junio-diciembre, en Impuesto sobre tenencia vehicular o uso vehicular para los contribuyentes que estén al corriente en sus obligaciones fiscales.","Nueva Normalidad",,"Página oficial del programa","http://www.satq.qroo.gob.mx/pagina?id=3","43983.0"
"Quintana Roo","COVID-19","Programas Fiscales","Condonación de pago de impuesto","Restaurantes y Tiendas",,"Acciones para Apoyo en la Situación Sanitaria del COVID-19","Estímulo fiscal del 45% al 70% a la venta de bebidas alcohólicas en envase abierto o al copeo exclusivamente con alimentos.","Nueva Normalidad",,"Página oficial del programa","http://www.satq.qroo.gob.mx/pagina?id=3","43983.0"
"Quintana Roo","COVID-19","Programas Fiscales","Condonación de pago de impuesto","Todos los Sectores",,"Acciones para Apoyo en la Situación Sanitaria del COVID-19","En el mes de Junio, se dará un estímulo del 20% sobre el impuesto a personas físicas o morales que realicen operaciones inmobiliarias por las que deban pagar el impuesto cedular por enajenación de bienes inmuebles.","Nueva Normalidad",,"Página oficial del programa","http://www.satq.qroo.gob.mx/pagina?id=3","43983.0"
"Oaxaca","COVID-19","Programas de Estímulo Económico","Transferencia Directa (Efectivo o Transferencia Bancaria)","MIPYMES",,"Plan Emergente para la Conservación del Empleo de las Micro, Pequeñas y Medianas Empresas del Estado de Oaxaca, Ante la Contingencia Sanitaria del COVID-19","Otorgar un apoyo económico, no recuperable, a las micro, pequeñas y medianas empresas establecidas en el estado de Oaxaca. El apoyo económico para el primer mes será de $1,500.00 por trabajador registrado ante el IMSS, pudiendo recibir apoyo hasta por 5 trabajadores inscritos en el IMSS, equivalente a $ 7,500.00 por empresa. Lo anterior, con el objetivo de poder apoyar a un mayor número de empresas, considerando que el 91.8% de las empresas en el estado de Oaxaca empleo de 5 personas.","Contingencia Sanitaria",,"Página Oficial del Gobierno del estado de Oaxaca","https://www.oaxaca.gob.mx/se/wp-content/uploads/sites/60/2020/04/Lineamientos-Plan-Emergente-para-la-Conservación-del-Empleo-de-las-Micro-Pequeñas-y-Medianas-Empresas-ante-la-Contingencia-del-COVID-19-1.pdf","43936.0"
"Oaxaca","COVID-19","Programas de Estímulo Económico","Crédito Subsidiado","MIPYMES",,"Programa de Financiamiento a Negocios Por Contingencia Sanitaria del Covid-19","Créditos a capital de trabajo para pagar a un plazo de hasta 13 meses con un tasa de interés fija y con un periodo de gracia de 4 meses.","Contingencia Sanitaria","9598000.0","Periódico Oficial del Estado de Oaxaca","https://www.oaxaca.gob.mx/fifeo/wp-content/uploads/sites/33/2020/06/REGLAS-DE-OPERACION-COVID.pdf","43949.0"
"Oaxaca","COVID-19","Programas de Estímulo Económico","Crédito Subsidiado","MIPYMES",,"Programa Impulso NAFIN + Estados Oaxaca","Ofrecer a la comunidad empresarial una alternativa para cubrir sus necesidades de capital de trabajo a través de créditos en condiciones accesibles para personas físicas y/o morales, en apoyo a las Micro, Medianas y Pequeñas empresas dentro del Estado de Oaxaca.","Adaptados","1.723829E8","Página Oficial del Gobierno del estado de Oaxaca","https://www.oaxaca.gob.mx/fifeo/programas/NAFIN","44020.0"
"Oaxaca","COVID-19","Programas de Estímulo Económico","Crédito Subsidiado","Emprendedores",,"Programa Juntos Construimos el Cambio","Fomentar el acceso a créditos competitivos a personas físicas y/o morales con el fin de iniciar o fortalecer su actividad productiva, facilitando su acceso al financiamiento en condiciones preferenciales. Créditos de hasta 150 mil pesos.","Adaptados",,"Periódico Oficial del Estado de Oaxaca","https://www.oaxaca.gob.mx/fifeo/wp-content/uploads/sites/33/2020/06/REGLAS-DE-OPERACION-JUNTOS-CONSTRUIMOS-EL-CAMBIO.pdf","43988.0"
"Oaxaca","COVID-19","Programas de Digitalización","Asesoría y Consultoría para Digitalización","Población General",,"Cursos Exprés","Cursos en línea para aprovechar el tiempo en cuarentena y aprender a realizar diferentes actividades económicas como: cursos de Excell, elaboración de gel antibacterial, elaboración de cubrebocas, limpieza de calzado, manejo de redes sociales,","Contingencia y Nueva Normalidad",,"Página Oficial del Gobierno del estado de Oaxaca","https://www.oaxaca.gob.mx/icapet/cursos-expres/","43988.0"
"Morelos","COVID-19","Programas de Estímulo Económico","Préstamos","Emprendedores",,"Morelos Contigo","Programa ""Morelos Contigo"" para otorgar microcréditos sin intereses para la reactivación económica de los negocios formales.","Nueva Normalidad",,"Información del programa ""Morelos Contigo"" en la página de Fondo Morelos","http://www.fondomorelos.gob.mx/morelos-contigo/","43923.0"
"Morelos","COVID-19","Programas de Estímulo Económico","Préstamos","Todas las Empresas",,"Impulso económico a sectores financieros","Junto con Nacional FInanciera (Nafin) se ofrece un esquema de financiamiento a empresas del sector de comercio, servicios e industria, establecidas en el estado, para la adquisición y mantenimiento de Capital de Trabajo (con montos de $300,000 a $2`500,000).","Nueva Normalidad",,"Información del programa de Impulso Económico a Sectores Estratégicos del Fondo Morelos. Fecha de publicación obtenida de Twitter.","http://www.fondomorelos.gob.mx/reactivacion_economica-nafin_estado_de_morelos/","43955.0"
